Ont name,Classification time (ms),Reasoner
d0a8ecdd-1935-47f8-b930-d024448e135d_ndVolcanic.owl_functional.owl,211564.5,HERMIT
d0c3ffdc-cb62-4793-bfcf-861b39e9369d_ore_47_36i.owl_functional.owl,5000,HERMIT
d0c6d3c4-7482-4ab7-9097-dba7f1ac5988_OID_import.owl_functional.owl,1333.5,HERMIT
d1568996-3ab8-4892-88c5-15ac59d16065_owlexport.php_functional.owl,1707,HERMIT
d179aa85-f427-43ca-9e5d-ae7be61f1b9a_bcellular2.owl_functional.owl,1912.5,HERMIT
d1a8a37c-0f2d-4069-a6e8-dfd39b1a0968_classified.owl_functional.owl,4362,HERMIT
d21900de-a556-4a51-8796-e7c474a3e998_siocore.owl_functional.owl,15477,HERMIT
d25abf12-9d14-485d-9314-6f41a91d2f75_confOf.owl_functional.owl,1796.5,HERMIT
d28c4a60-3143-4fab-ac63-eadc65621753_minstances.owl_functional.owl,2868,HERMIT
d2ca9edf-228e-4be3-96db-d97e3eba2f13_award_foaf.owl_functional.owl,1153,HERMIT
d2de1f4a-7c94-4c4c-956e-38b7a836b4ed_protlabels.obo_functional.owl,10940,HERMIT
d30cd722-7f04-4e72-a80b-fafe8ecfdc0c_ienceOWLq1.owl_functional.owl,3701,HERMIT
d34b67bf-1015-41c0-937f-fa9704fdbb71_hReadiness.owl_functional.owl,207340,HERMIT
d373a56f-2522-4161-aad8-52a3741fc815_e.obo.PREVIOUS_functional.owl,7167.5,HERMIT
d3b582e6-6c37-4bf4-ba1d-2f2ea58a60ee_ale_cheese.rdf_functional.owl,2231,HERMIT
d3bbc7f2-a6cc-4733-9246-05342d2c1002_ativeocean.owl_functional.owl,1888,HERMIT
d41142a6-be30-40e5-a5bb-82ab0b7031bc_imitive1.0.owl_functional.owl,1259.5,HERMIT
d452725e-4ac0-4527-b38c-ff71793cd53a_Domotics.owl_functional.owl,2563.5,HERMIT
d478ae5f-7d24-454d-af85-f5b75ea385b2_slocations.owl_functional.owl,2307212.5,HERMIT
d4e3a00a-494b-4f7b-8c63-7eacf1f27263_Functional.owl_functional.owl,1858.5,HERMIT
d4e4f23e-3d59-429e-8111-8e3a4cf17fc1_PaulFisher.rdf_functional.owl,1696.5,HERMIT
d4edaeb8-2c23-43e1-8b37-ab4392fe6272_cation1006.owl_functional.owl,1794.5,HERMIT
d50ebc4f-490b-42d4-8d0c-deed45aca198_mathweb.owl_functional.owl,1753.5,HERMIT
d535b5fe-7bf5-445f-a21c-93851d7fc07b_hReadiness.owl_functional.owl,134850.5,HERMIT
d55596e0-507a-4824-bb1f-7d431def120b_eReduction.owl_functional.owl,201487.5,HERMIT
d55c2d9e-7bb0-45a3-b935-4c28a51211f0_logrules_functional.owl,1701.5,HERMIT
d56d19fb-adde-4057-b664-5cbf458d58bd_xon_import.owl_functional.owl,1434,HERMIT
d5751143-fe9d-4a14-8045-b9450f7d3df5_infoService.owl_functional.owl,5970.5,HERMIT
d59f8314-5bcb-410f-a1f5-d5cd2c741577_e.obo.PREVIOUS_functional.owl,7491.5,HERMIT
d5af2a7f-62a8-4ee3-899f-883187d6d817_owlrl_functional.owl,2038,HERMIT
d5d7a77f-d9fe-4eac-96e9-579f6957b33f_OBI.owl_functional.owl,2071.5,HERMIT
d7407975-0184-4c08-bc4c-2635f72a970d_ffective_pages_functional.owl,2312.5,HERMIT
d754bd8c-ed12-445a-bf24-b711bdc5f290__rel_names.owl_functional.owl,12216.5,HERMIT
d78c5b33-a927-4239-b273-fa0b82eedfad_content.owl_functional.owl,3815.5,HERMIT
d79bd96c-a025-41d0-ab6a-97f127e1f878_adjustlighting_functional.owl,2638.5,HERMIT
d7cca021-c673-4a84-9e7c-b1c508a453d8_financial.owl_functional.owl,5655.5,HERMIT
d7e4c6b8-da8d-455d-a1a5-ed17d7813fe5_ysfunction.owl_functional.owl,31822.5,HERMIT
d7f1f8db-ae09-4157-b45e-4ce98a1af067_dworkflows.owl_functional.owl,1584.5,HERMIT
d7f29673-ac4b-4b3c-bc31-03943d9d5d0a_xbrldt2005.owl_functional.owl,1852.5,HERMIT
d825d858-b62c-4476-b847-b6a80ff35894_v1.rdf_functional.owl,1815,HERMIT
d8522555-aa25-4fcc-9d49-fed22881ed41_eryContext.owl_functional.owl,4144.5,HERMIT
d878e341-1206-4c50-9a40-52bb2e978fa8_KCO_dlp.owl_functional.owl,4064,HERMIT
d880b7d1-7574-4fe3-b704-89e601d7b0b3_onto.owl_functional.owl,1287.5,HERMIT
d896d6a6-4573-42cb-96cc-a60bef226957_wine4.owl_functional.owl,9735,HERMIT
d89951a6-6b3e-4c7e-b7f0-298a8667bd7c_cusuniprot.owl_functional.owl,3870.5,HERMIT
d8aa63e6-e43a-41a6-a8da-9b3cee1f97af_onto.rdf_functional.owl,2018,HERMIT
d8ddc3bb-c101-46ee-81df-3e3b9c8cf3dc_ethodology.owl_functional.owl,136166.5,HERMIT
d908addf-9588-44c9-bca0-6029a6a6816a_nnectivity.rdf_functional.owl,2216,HERMIT
d91078c6-d1dc-4ed2-a006-701a32db5118_Category21Main_functional.owl,1687.5,HERMIT
d9131932-f5be-4f9c-a0a2-fed212880ee3_meta.owl_functional.owl,2012,HERMIT
d96b0c1f-dc4d-456b-b7ca-6a81b75850ca_er_anatomy.owl_functional.owl,2214.5,HERMIT
d96d8077-609a-43ea-9b87-38e95d171cce_vcard.owl_functional.owl,1734.5,HERMIT
d9bfc7d2-bcd1-4289-a223-2c091d2b50e1_tambisfull.owl_functional.owl,14667,HERMIT
d9f65ddd-88a6-4ca4-8650-1c0b9ed46340__69615.cso.owl_functional.owl,7406.5,HERMIT
d9f87343-d24d-47c7-9a74-ee066c16d5c7_lsrth.rdf_functional.owl,1024,HERMIT
d9fe555b-a491-4f92-8a94-54396c264e15_onto.rdf_functional.owl,1991.5,HERMIT
da24a8b9-ea7c-4b8d-a219-31e1f6d7c918_Processing.owl_functional.owl,209468.5,HERMIT
da361508-7250-43ae-a80b-1f5a63104aa5_Egg_wash.rdf_functional.owl,2219,HERMIT
da52e6c0-2717-40c5-a198-354db04f6c38_erequivmod.owl_functional.owl,12330.5,HERMIT
da5d77db-6f7f-4f3d-a7cd-7dd8c4a3f834_so.obo_functional.owl,3583.5,HERMIT
da5f12ac-7796-433a-9f9b-f313f9948821_cl.obo_functional.owl,11104,HERMIT
da802573-e7e8-4cf0-b64e-2a2e4d24c09f_Torch.rdf_functional.owl,2315,HERMIT
dac0fe4b-826c-4eeb-8a86-fd54d9b8b74e_ra_anatomy.obo_functional.owl,2799.5,HERMIT
dad5c4d9-caa5-4a81-a735-ade0b6ec0223_sistent_v2.owl_functional.owl,3600000,HERMIT
dafd4954-0862-4e20-9df3-53c415d761c1_tologyV1.2.owl_functional.owl,2002,HERMIT
db0280bb-5f25-4e06-bf20-a600b3b64524_LMM_L2.owl_functional.owl,10436,HERMIT
db146a1c-4034-4295-8284-af410f928de1_nnotations.owl_functional.owl,981432,HERMIT
db70a667-871f-47cc-aab0-6403c912e300_lTectonics.owl_functional.owl,94476.5,HERMIT
db8c814a-8452-4bd9-9049-4a4c730e593f_anDynamics.owl_functional.owl,134190.5,HERMIT
dba3f924-7913-4470-8536-0fe9a57793ca_ysfunction.obo_functional.owl,1554.5,HERMIT
dbba4bc5-a82f-43f3-be36-411e5805a80d_lex_owl_dl.owl_functional.owl,10538.5,HERMIT
dbffa01f-6b93-4f69-a11f-83415674a184_ydrocarbon.owl_functional.owl,8016,HERMIT
dc331994-91e0-433d-a819-4d9d50d37e4c_RANKL.owl_functional.owl,3245,HERMIT
dc348799-c845-4053-9001-4f0219f19f46_phenCryo.owl_functional.owl,195957.5,HERMIT
dc4e24d0-5256-4912-b3be-36105ab1b907_p_CLEMAPA.owl2_functional.owl,6674.5,HERMIT
dc944d1c-2206-4d20-827b-a09044701ce3_urcesbroad.owl_functional.owl,2363,HERMIT
dca186b9-faaf-42ee-8223-2d37d4f1ce11_roo_120219.owl_functional.owl,8657.5,HERMIT
dcb5b759-c112-4e12-85d3-0b0c5023f4c8_de_Projeto.owl_functional.owl,2358.5,HERMIT
dcc3c365-4ed7-42b9-88f7-c0b4bd73fd4a_rus_05.05d.owl_functional.owl,103299,HERMIT
dce07111-010a-450b-8c3a-2d55a8b48a21_LSCOM.owl_functional.owl,2319,HERMIT
dcec4d8f-7c1c-4bcc-bca7-7007854b74db_eLegal_v72.owl_functional.owl,4517.5,HERMIT
DCHARS.owl_functional.owl,3600000,HERMIT
dd01461e-0403-4bd7-8636-7eb6695ca443_rerioensfm.owl_functional.owl,12909,HERMIT
dd3ca919-f140-4613-bd78-6abe9eb97d65_Bench_hook.ttl_functional.owl,2215.5,HERMIT
dd430e36-07ca-4571-86f0-067ef37fe428_plant_trait.owl_functional.owl,2904,HERMIT
dd67dfa9-65ae-4627-bfec-f28aea0e0b82_dqss.owl_functional.owl,1707,HERMIT
dd8e7801-65d4-4a8f-8100-fc83a9e0e089_iffusivity.owl_functional.owl,195790.5,HERMIT
ddc8a05e-21d0-4efd-917b-e34a0ba6e395_crete_slab.ttl_functional.owl,2213,HERMIT
ddcbc02d-ed1f-414b-babd-9ffb4029f51f_sio.owl_functional.owl,7419.5,HERMIT
dde3b23b-5c7d-4490-8f3f-22c73405841f_onto.rdf_functional.owl,1695,HERMIT
dde79c88-9924-46c0-87cd-0105b70f996c_ndaryLayer.owl_functional.owl,136957,HERMIT
ddi.ontology-for-drug-discovery-investigations.2.owl.xml_functional.owl,3496,HERMIT
de2a4f68-eef1-4a43-b633-0dcfeef5efde_Geographic.owl_functional.owl,137182,HERMIT
de2f7c8a-a9ac-458c-9a1c-2c9cfdfc3cac_s_thaliana.obo_functional.owl,23567.5,HERMIT
de2fbeea-8343-417a-995d-5d3d0f838a0f_fbcvsimple.obo_functional.owl,2184,HERMIT
de5cd7ee-7c67-4bbc-95bd-2dbd66430345_STO.owl_functional.owl,1642,HERMIT
de98e0c3-35ca-490b-af8b-b450bed425a1_cerif.owl_functional.owl,2545,HERMIT
deae7a98-f4a6-4cd0-97dc-fa177a5217f9_phenElecMag.owl_functional.owl,191892,HERMIT
debd80a8-aed0-4120-ada1-24129eda42c8_swrelonto.owl_functional.owl,4722,HERMIT
debdcdb3-95d8-425d-9ca2-f640741aed5f_bokqueries.owl_functional.owl,3600000,HERMIT
dec8903d-7933-4f80-b903-f765983da6e7_gams.rdf_functional.owl,2276.5,HERMIT
dedcff40-e8a4-4222-b495-105ede33e3cd_o_reasoned.obo_functional.owl,1253269.5,HERMIT
dedf054f-e71c-409c-9b79-48f04a7366c3_DUL_v320.owl_functional.owl,3223.5,HERMIT
dermlex.dermatology-lexicon.4.owl.xml_functional.owl,10588.5,HERMIT
df58e429-fed3-4b0d-89ac-79fc144b3428_tateChange.owl_functional.owl,191410,HERMIT
dfc18503-60bd-4cf0-8e46-46da849392d3_Grounding.owl_functional.owl,2754,HERMIT
dff35d02-c1e3-4233-bcfd-e23cca20abae_FN1.49.owl_functional.owl,2226.5,HERMIT
diagont.diagnostic-ontology.1.owl.xml_functional.owl,1912,HERMIT
DMKB.owl_functional.owl,3600000,HERMIT
e020a08d-3f18-4cbb-9161-d398e7f72c6b_fly_anatomy.obo_functional.owl,8016,HERMIT
e08840ce-9b69-4ab8-83df-d775c985701c_SUMO.owl_functional.owl,4234.5,HERMIT
e09bfd1b-cb40-4414-9600-7eb4bff97491_Instrument.owl_functional.owl,140142,HERMIT
e0a109c2-83f0-4d25-8cdc-f8068804dbb2_rsimplegaf.owl_functional.owl,14726.5,HERMIT
e0f117c2-6b6e-49b7-aa9d-1e3258473eb2_xchemical.owl_functional.owl,12312,HERMIT
e1717933-4749-4b44-9d1b-7302185ebe80_sbol_wSO.owl_functional.owl,2137,HERMIT
e186d770-bbc6-470e-9f98-423f9c30fc40_SocialUnits.owl_functional.owl,1094601,HERMIT
e188a9a1-104e-4050-aa56-95c87561b655_morphisto.owl_functional.owl,2216,HERMIT
e1ae8537-d1c7-4503-8e59-5211f757270c_omalsimple.owl_functional.owl,3417.5,HERMIT
e22bea3d-87b6-4e12-8727-2d1c4acd547d_OTN2SVG.owl_functional.owl,1847,HERMIT
e2d645f4-6515-49f7-a5b6-5b2422314de5_landCoastal.owl_functional.owl,30176,HERMIT
e3008e4f-08cd-4e56-b0ef-a5212f7df534_uo.owl_functional.owl,1469.5,HERMIT
e333af9b-cc1b-427b-a38e-4f931e096a5e_cation0918.owl_functional.owl,1841,HERMIT
e3865e6b-5812-4821-b993-bbe5c9d287aa_phenWave.owl_functional.owl,191137,HERMIT
e3c030ab-0455-4f84-8327-21d43c0a74e6_listssnip3.ttl_functional.owl,24014.5,HERMIT
e41bed88-8811-4070-b1b2-c6d91228b9de_terey_Jack.rdf_functional.owl,2496,HERMIT
e46419ed-517e-4d94-b606-a94ab571d405_Parameters.owl_functional.owl,2391,HERMIT
e4891a0c-3223-4552-a9f3-b9011fd9dc14_Ontologyv2.owl_functional.owl,2144.5,HERMIT
e4f2576d-a517-450a-ad91-a37add9926f2_Disease.owl_functional.owl,1509.5,HERMIT
e4f51d20-f73e-4fdf-9625-f0cc3594b817_Event.owl_functional.owl,3544.5,HERMIT
e5075199-9ff2-4cf0-90f1-d83cd78e2de3_prerelease.owl_functional.owl,4397.5,HERMIT
e50ef71f-a04c-45c8-8b69-3f2eee983fcf_Assessment.owl_functional.owl,207866,HERMIT
e5245c87-5675-4ad8-95fd-5a25077d0efc_mergedtbox.owl_functional.owl,540029.5,HERMIT
e56865ff-6484-48c5-80d5-117430d8f445_fbcv.owl_functional.owl,1990.5,HERMIT
e58beee7-02c0-455b-9a37-6346876048e5_propTime.owl_functional.owl,141873.5,HERMIT
e5a89a48-7c48-48ab-8e64-bfdfb3e62e8b_tegorySMW_site_functional.owl,2460.5,HERMIT
e5a92498-1ad4-4104-9685-b5bf5ff0563e_logy3_func.owl_functional.owl,1912,HERMIT
e5ee3a0a-57f0-447a-88c1-bb9c6fcf2a5b_tadatasets.ttl_functional.owl,1252,HERMIT
e61c8bf4-3404-46f6-be37-eed23c7592d6_nsverylite.owl_functional.owl,2088.5,HERMIT
e65fbcc7-5ea9-48bd-b4ea-99300f8f99f8_nWaveNoise.owl_functional.owl,194070.5,HERMIT
e67adecd-6593-4d91-a739-772ff3d9e621_gorieNeuigkeit_functional.owl,1815,HERMIT
e695d1e6-3495-4ef9-ad9e-ebfec7edd946_graphics.owl_functional.owl,2220.5,HERMIT
e70a3c3e-98c2-43a3-8ff2-931406a2d7fd_tambisfull.owl_functional.owl,17430,HERMIT
e7166fe2-89f7-41d6-ad09-063a3ff697b8_TFSem.owl_functional.owl,1563,HERMIT
e716c47b-1af2-469f-bfde-4f4bc06dcd5b_mAstroBody.owl_functional.owl,141536,HERMIT
e751bc98-f19d-4781-bb1f-72b9351a597b_algorithms.owl_functional.owl,9994.5,HERMIT
e787d3b6-fcc0-4495-b7b3-4af50deea232_sonalidade.owl_functional.owl,1920.5,HERMIT
e82977a6-5338-4a22-b433-10495a8ee286_matrIon.owl_functional.owl,148411,HERMIT
e8a94795-185f-45ca-97eb-6eb089417b72_ogy_evaluation_functional.owl,1952.5,HERMIT
e90200c9-87bf-45b2-aea5-c2f2c9e1d50e_PaulFisher.rdf_functional.owl,1960.5,HERMIT
e9395a8b-50a5-4f78-bbc3-ec8a82c12c06_AMcalculus.owl_functional.owl,-1,HERMIT
e94ea0c7-b894-4e5c-942f-982dfd5249b6_owl10a.owl_functional.owl,1993,HERMIT
e97a9295-e14c-41e1-a95c-637c675fb894_VOOntology.owl_functional.owl,2352.5,HERMIT
e97d85f4-e837-42b0-8f76-89a433fc3b92_Game.owl_functional.owl,1340.5,HERMIT
e99a3212-6a2d-49e3-b709-7a20e7436be7_ncbitaxon.obo_functional.owl,326179.5,HERMIT
e9d10b42-3011-41a8-99f5-d0604b0fc2c5_GUM3space.owl_functional.owl,2786.5,HERMIT
e9d52528-ebdf-432c-856b-37150f9c0a9d_morphology.owl_functional.owl,134955.5,HERMIT
e9e63e95-c5a4-4656-b813-950a558fdeb9_Person.owl_functional.owl,1381,HERMIT
e9e931e7-a391-48f8-857d-8f00afcda58d_ry_storage.rdf_functional.owl,2845.5,HERMIT
e9f06a0c-3a18-4d37-ba61-d36c84ddbf88_AC.ttl_functional.owl,2870,HERMIT
ea675cfb-165e-4ef8-bff7-13914eabda41_H_Ontology.owl_functional.owl,1165,HERMIT
ea684f11-84c6-4b75-8f83-9106c2bd0c73__test_data.owl_functional.owl,2616.5,HERMIT
ea85a5ac-f436-4733-957d-24fe36f88320_ns20060722.owl_functional.owl,4146.5,HERMIT
ea9c35b3-9b08-47be-93e9-37392a24cb5f_legalcase.owl_functional.owl,1242,HERMIT
ead6b480-6607-4bb4-898a-a4b0f62dd553_VOCAB_sic.ttl_functional.owl,4312,HERMIT
eb15aa51-93e6-4ffd-a430-af1a0045348b_omposition.owl_functional.owl,4428.5,HERMIT
eb1e51ba-8a6d-403f-bb72-887c1066194f_core.owl_functional.owl,1921,HERMIT
eb29a029-05e3-4b93-9efe-41f3c30a0390_bibo.n3_functional.owl,2140,HERMIT
eb2f8a9d-c645-466f-9f92-2998f1b73fbb_salo.owl_functional.owl,162658.5,HERMIT
eb3935a2-5c42-4f91-9277-34052419fa97_COSMOMod.owl_functional.owl,3600000,HERMIT
ec538584-6161-4b45-9681-6cdd210213ff_biobridge.owl_functional.owl,3835,HERMIT
ec69d911-b0eb-43e8-bf57-4ccc8befa2c0_Downrigger.ttl_functional.owl,2828.5,HERMIT
ecb79dc4-7a58-40a1-8c82-88a27d3b1d38_bibtex.owl_functional.owl,2095.5,HERMIT
ece63562-acf1-43ec-9a20-d798b9ec6c72_i_organism.obo_functional.owl,2241,HERMIT
ed13591f-1fc4-4efe-91f6-cf46fcd54c91_.1.1public.owl_functional.owl,3839.5,HERMIT
ed209b08-84f9-4741-a88d-aba4bc6b61fd_r3.rdf_functional.owl,102023,HERMIT
ed9fdead-5a93-461f-8e80-cbc3d7b30df9_ecrm_111201.owl_functional.owl,5460.5,HERMIT
eda3a6d1-1183-4a9b-9e2a-fca3f53e47d9_ethernet.owl_functional.owl,3600000,HERMIT
ee522205-61f3-44de-bf09-9a586364489f_Statistics.owl_functional.owl,198005.5,HERMIT
ee8142d8-363b-43e5-b098-04ae98473ab0_mptionTest.owl_functional.owl,6056.5,HERMIT
eed3f51a-1a2b-415c-be9e-ad364ee155c0_egicustype.owl_functional.owl,13618,HERMIT
eedb206b-339c-473d-bd73-12b3005d58db_iaomain.owl_functional.owl,3458,HERMIT
ef021099-0adc-40d8-94d0-01f1b8afe042_ph_protege.rdf_functional.owl,5531,HERMIT
ef43a553-4f1a-4a55-a4be-3ea879c6eaf8_dore_VIC20.rdf_functional.owl,2760.5,HERMIT
ef5702ea-c932-4f9c-ae3e-af3c745c6ac5_Grater.ttl_functional.owl,2841.5,HERMIT
ef6d18b2-4e31-4c28-b16d-7624b51bd4d0_spdmerged.owl_functional.owl,2148,HERMIT
efdc2a3d-b99d-4695-9d86-c000183b0c47_emapmerged.obo_functional.owl,11155.5,HERMIT
efe1c495-9e3e-476f-a9ab-5742ff29247b_complex2.0.owl_functional.owl,13590,HERMIT
efe25187-5707-4419-95f2-b2a876072b98_and_onions.rdf_functional.owl,2814,HERMIT
efeaf0c9-8c52-4caf-b305-d33db5b6c383_photograph.owl_functional.owl,1858,HERMIT
f00d6f3c-8071-47be-845e-d325985c6be5_4_09_18_15.owl_functional.owl,1667,HERMIT
f00fe0ce-02c8-46b2-9e3a-39393f0aa328_s_dressing.ttl_functional.owl,2504.5,HERMIT
f0112871-255c-41a0-8e8e-61c8fe4ae1e0_cmmi.owl_functional.owl,5057.5,HERMIT
f01166a0-9a6f-421f-b380-a85f66db4be2_GrandPrix.owl_functional.owl,1382,HERMIT
f0203f35-c445-4cb6-bf99-d6d64b372c5b_ndVolcanic.owl_functional.owl,149567.5,HERMIT
f029645a-2ada-431e-90ae-6d78382e4687_ns.owl_functional.owl,2839.5,HERMIT
f0494396-e65b-4da9-a87d-5e8aa3a175ec_6414s6s2s1.owl_functional.owl,1602,HERMIT
f07ff4e6-e178-4ad2-8f96-f524452ed26f_mdplatform.owl_functional.owl,1768.5,HERMIT
f0912635-b51b-4fd3-8785-d15c2e6e9504_iensentrez.owl_functional.owl,15055,HERMIT
f0a2d50f-178b-43ea-9f36-cad568136e63_cmmi_test15.owl_functional.owl,3346373,HERMIT
f0be0f6e-b9f3-4947-bcd7-6c24299be333_sigma.owl_functional.owl,4183.5,HERMIT
f171800c-62e0-429a-a1fd-2679bae47ba5_Reed_valve.rdf_functional.owl,3019,HERMIT
f1a3c515-1707-4b21-80c0-0d078168e977_atomy_edit.obo_functional.owl,4704,HERMIT
f2283d50-56f4-4660-8e5f-a016753cca10_Production.owl_functional.owl,4140.5,HERMIT
f2634272-29a9-4cb0-aecb-d6d69c132aa6_onto.rdf_functional.owl,2806.5,HERMIT
f26dafc8-8b11-4364-adb6-ad36b1f39cb0_r_anatomy.owl2_functional.owl,4973.5,HERMIT
f27d24e0-48e4-4706-b58b-f6b9379d303e_pizzas2_2.owl_functional.owl,2331.5,HERMIT
f29efd6a-4707-4e37-af2c-637938b75518_worksWith.rdf_functional.owl,1267,HERMIT
f2a8ee0b-442b-4249-92b7-0299afc47da6_gina.owl_functional.owl,201721.5,HERMIT
f2aabc0c-17fc-4f9b-ac0f-db6cdc846a1b_Valley.owl_functional.owl,1381.5,HERMIT
f36d4ec6-a13c-4127-bd31-69a43b5c7665_Gear_shaper.ttl_functional.owl,2654.5,HERMIT
f36ffc63-a5c0-44df-afea-c463d907ccb5_Molecule_1.owl_functional.owl,6335.5,HERMIT
f3a132cc-d44e-4e69-9cc9-6e452ec03184_onto.rdf_functional.owl,2171.5,HERMIT
f3d5a7e7-95fa-419e-abf8-ac622f8be720_dgets_v0.2.owl_functional.owl,2298,HERMIT
f3ded3b4-bd3f-4970-9943-3f1bb6a39adf_onto.rdf_functional.owl,2430,HERMIT
f3defe0f-ce09-42c2-9292-3120cf679497_225onto.rdf_functional.owl,2110.5,HERMIT
f3fdd732-54e6-4bc4-8484-6dca7302f377_testinalis.obo_functional.owl,16239.5,HERMIT
f3ff1191-4b1f-416d-a030-062313a988cd_ulusModIDs.obo_functional.owl,34129.5,HERMIT
f4342413-f689-4370-a8c3-b311414c326b_DOIDBridge.owl_functional.owl,2426.5,HERMIT
f47e9504-64b0-4df7-9a53-2ff2ac3491b8_pdb_2_pmid.owl_functional.owl,289292.5,HERMIT
f4d9caf0-ebe5-4f6d-9294-f5bb3c356f9a_ethernet.owl_functional.owl,3600000,HERMIT
f4dd079c-0b5b-4254-bcc2-c055bd008098_classified.owl_functional.owl,6405,HERMIT
f55f4ffe-28a5-407b-a7f8-515c176f2106_Taxonomy.owl_functional.owl,2514,HERMIT
f5eb84e4-cfc1-472c-b327-4a89f39cb113_erenceList.owl_functional.owl,5105,HERMIT
f5ed6864-20eb-4906-9eba-6e94216825eb_relaSci.owl_functional.owl,145249,HERMIT
f5f30708-0a50-4a87-82a5-8deb61f8e62e_Kuchen.ttl_functional.owl,2507,HERMIT
f64c043f-ba70-4d39-9326-c79f5f67b9cd_classified.obo_functional.owl,4306,HERMIT
f67ec889-9c06-4591-8b8f-3b8be5e31bf3_mo20101012.owl_functional.owl,2119,HERMIT
f6a8dc0e-71ce-4b3b-984b-5501e3a5b983_cfatt.owl_functional.owl,2848.5,HERMIT
f6dd29aa-fef3-44eb-a7e2-362296827bd2_etric_relation_functional.owl,2173.5,HERMIT
f6dd4a49-7e2f-449b-9791-a34ee80b797c_.rdf_functional.owl,1727,HERMIT
f71054eb-539a-4a73-b900-80cb6d093280_ormal_language_functional.owl,2649.5,HERMIT
f756525d-84cc-4074-8c05-45f71d5d6f4b_rmodynamic.owl_functional.owl,138296.5,HERMIT
f7d8b613-d4de-4b98-8a5f-b1a957eea355_biotopcore.owl_functional.owl,3328,HERMIT
f8149d7a-961e-4bf5-8f49-1878d849510b_raction_02.owl_functional.owl,2001.5,HERMIT
f8580819-2ae2-4a09-85dc-dfdd3f058922_odbase06p.owl_functional.owl,2298.5,HERMIT
f882cdd1-fb60-424c-9ab6-e991d94a9db1_inOntology.owl_functional.owl,2050.5,HERMIT
f89796a3-403e-4bd9-ac34-89f1d13854be_escription.owl_functional.owl,2943.5,HERMIT
f8ed8e3a-a365-4a59-9c5f-2012a2479e61_tiorganism.obo_functional.owl,2666.5,HERMIT
f9655415-2e28-4218-bc17-9d14d0b57a7a_onto.rdf_functional.owl,2714,HERMIT
f9718cf9-3e46-45d5-a26a-3979c83525a8_ogasterMOD.obo_functional.owl,14947,HERMIT
f9df910c-7467-40b2-a7ab-c2c8a6175193_Wine_color.ttl_functional.owl,2489.5,HERMIT
f9f89445-406b-4942-b155-5b993fd74184_Categories.owl_functional.owl,1901.5,HERMIT
f9fca5ec-77a7-4dd6-a04f-f585ed3d61a7_Hedgehog.owl_functional.owl,3065,HERMIT
fa276aa4-c617-4511-9183-89cd39b75201_Shower.rdf_functional.owl,2424,HERMIT
fa2ad847-9e2a-44b5-95a3-dbb49b459629_ontology.owl_functional.owl,2280.5,HERMIT
fa4cb5e5-e951-4d6b-a911-1ffeb048991c_calistaxon.owl_functional.owl,10490,HERMIT
fa669ffb-b1db-4b58-8274-b4e6bb44a111_l1odm2codo.owl_functional.owl,3854.5,HERMIT
fa6870c1-17db-40bd-b1cb-f9bf86cd1bb6_graphrules_functional.owl,2151.5,HERMIT
faa65bfe-2600-4f7c-9a3c-5eeb674ce5bd_complex1.0.owl_functional.owl,2152,HERMIT
fab9fd52-70d4-472a-8d19-49cff81bb55f_CogPO.owl_functional.owl,6191.5,HERMIT
fad36681-5831-4d92-a4ec-4ca820e7c40c_omim_do.obo_functional.owl,3105,HERMIT
faed02de-541f-43a3-8cc9-9992d7fa6052_cinema.owl_functional.owl,1653.5,HERMIT
fafe5c15-e3f5-4c12-932e-069681f8e05b_quality.owl_functional.owl,3991.5,HERMIT
fao.fungal-gross-anatomy-ontology.20.owl.xml_functional.owl,1505,HERMIT
fb1b1d47-89ac-4558-9a65-1ea1528d8793_participant.rdf_functional.owl,1386.5,HERMIT
fb227643-4b91-453a-a0bf-3a9cf6e8cbff_ectralBand.owl_functional.owl,249574.5,HERMIT
fb6c8cf2-e929-41a2-a487-dffa64278648_prSciUnits.owl_functional.owl,146545.5,HERMIT
fb6f200b-4f5d-481e-965e-4e8130e9ffd4_classified.obo_functional.owl,2063,HERMIT
fb75cc9c-11b0-40d1-bceb-f3395b82dafd_esg.owl_functional.owl,4082,HERMIT
fb840d56-48c6-4ecf-acd0-8cc4dfac433a_Cortado.ttl_functional.owl,2639,HERMIT
fbb2ed4f-3c85-4ffe-8224-eb3311b7b3e0_ocChemical.owl_functional.owl,148416,HERMIT
fbbi.biological-imaging-methods-ontology.13.owl.xml_functional.owl,2139,HERMIT
fb-cv.flybase-controlled-vocabulary.14.owl.xml_functional.owl,2362,HERMIT
fb-dv.drosophila-development-ontology.15.owl.xml_functional.owl,1719.5,HERMIT
fbe45489-fdb8-4e39-8e37-c91436798253_DP1.24.owl_functional.owl,2295,HERMIT
fc1ab4c4-0be3-4c3e-94aa-8f64c9dafeeb_ry_in_Eurozone_functional.owl,1764,HERMIT
fc63e30b-0fc8-42cb-a773-61d903caa0f4_propCount.owl_functional.owl,201292,HERMIT
fc7ebfb2-d4a2-4142-8d83-51b9ee1c83d5_cogenomics.ttl_functional.owl,6369.5,HERMIT
fd4db06a-5810-4e3a-b78c-2a0afdeb921f_y.obo.PREVIOUS_functional.owl,3246.5,HERMIT
fd5d2b14-046d-4696-8149-275ab6c7cf0d_taryPerson.owl_functional.owl,1479.5,HERMIT
